timestamp,origin,destination,distance_m,duration_s
2026-05-15 17:05:54.696191,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-15 17:05:56.535207,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-15 17:05:58.405210,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 17:06:00.271065,District 5,Binh Thanh,10100.7,703.3
2026-05-15 17:06:02.116218,Suoi Tien,Landmark 81,14690.4,985.9
2026-05-15 17:06:03.937143,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-15 17:06:05.806471,High Tech Park,Thu Duc,7502.3,551.3
2026-05-15 17:06:07.628378,Pham Van Dong,District 1,8919.3,642.7
2026-05-15 17:06:09.484008,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-15 17:06:11.341266,VNU HCM,Linh Trung,5596,550.8
2026-05-15 17:06:13.157706,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-15 17:06:14.968035,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-15 17:06:16.820260,High Tech Park,District 3,20245.9,1319.8
2026-05-15 17:06:18.670694,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-15 17:06:20.495085,Ben Thanh Market,District 3,3107.9,266.3
2026-05-15 17:06:22.321959,District 5,Saigon Bridge,9130.6,671.7
2026-05-15 17:06:24.169944,Suoi Tien,District 1,21262.7,1245.4
2026-05-15 17:06:26.001705,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-15 17:06:27.801721,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-15 17:06:29.679905,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:06:31.511121,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-15 17:06:33.405218,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-15 17:06:35.213195,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-15 17:06:37.088302,Linh Trung,High Tech Park,7963.2,643
2026-05-15 17:06:38.927045,High Tech Park,District 1,18893.6,1221.7
2026-05-15 17:06:40.751111,Thu Thiem Tunnel,Suoi Tien,16089.3,957.6
2026-05-15 17:06:42.573988,District 1,VNU HCM,19848.6,1339.5
2026-05-15 17:06:44.416227,Landmark 81,Saigon Bridge,1412,149
2026-05-15 17:06:46.236654,Landmark 81,Suoi Tien,13521.8,861.4
2026-05-15 17:06:48.049869,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-15 17:06:50.020136,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-15 17:06:51.891331,Thu Duc,District 3,13903.5,903.3
2026-05-15 17:06:53.753300,District 5,Pham Van Dong,10883.1,780.3
2026-05-15 17:06:55.581130,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-15 17:06:57.418331,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-15 17:06:59.267917,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-15 17:07:01.073206,District 5,Binh Thanh,10100.7,703.3
2026-05-15 17:07:02.951298,VNU HCM,Thu Duc,8855.3,691.6
2026-05-15 17:07:04.803278,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-15 17:07:06.630592,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-15 17:07:08.460099,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-15 17:07:10.287066,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-15 17:07:12.157179,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 17:07:13.982985,District 1,Hang Xanh,4098.1,330.8
2026-05-15 17:07:15.790067,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-15 17:07:17.640131,Landmark 81,Saigon Bridge,1412,149
2026-05-15 17:07:19.782343,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-15 17:07:21.641254,District 1,District 5,4868.2,397.4
2026-05-15 17:07:23.451258,District 1,VNU HCM,19848.6,1339.5
2026-05-15 17:07:25.255070,Thu Duc,Linh Trung,6943.1,520.4
2026-05-15 17:07:27.234586,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-15 17:07:29.054259,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-15 17:07:30.856444,District 3,Landmark 81,6275.4,515.6
2026-05-15 17:07:32.685991,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-15 17:07:34.557240,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-15 17:07:36.377765,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-15 17:07:38.210276,District 1,Landmark 81,4579.7,422.4
2026-05-15 17:07:40.036239,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-15 17:07:41.886217,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-15 17:07:43.695540,Landmark 81,District 1,5018.4,459.3
2026-05-15 17:07:46.547464,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-15 17:07:48.364074,Landmark 81,District 5,9386.9,799.1
2026-05-15 17:07:50.211789,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-15 17:07:52.080170,High Tech Park,Landmark 81,15002.5,961.4
2026-05-15 17:07:53.888408,Saigon Bridge,District 3,6374.8,490.8
2026-05-15 17:07:55.762577,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-15 17:07:57.563286,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-15 17:07:59.402132,Binh Thanh,District 5,9381.1,616.1
2026-05-15 17:08:01.244408,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-15 17:08:03.109269,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-15 17:08:04.956867,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-15 17:08:07.691469,High Tech Park,District 3,20245.9,1319.8
2026-05-15 17:08:09.538113,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-15 17:08:11.455403,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-15 17:08:13.311340,Ben Thanh Market,District 3,3107.9,266.3
2026-05-15 17:08:15.176458,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-15 17:08:17.001871,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-15 17:08:18.818947,Suoi Tien,District 3,22677.6,1316.4
2026-05-15 17:08:20.628848,District 3,Thu Duc,12903.9,847
2026-05-15 17:08:22.475596,Binh Thanh,Thu Duc,9179.9,577.1
2026-05-15 17:08:24.297310,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-15 17:08:26.113504,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-15 17:08:27.947236,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-15 17:08:29.790534,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-15 17:08:31.619977,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 17:08:33.483110,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-15 17:08:35.335835,Thu Thiem Tunnel,Hang Xanh,5777.9,453.5
2026-05-15 17:08:37.172542,District 1,Binh Thanh,6507.8,455.3
2026-05-15 17:08:39.026314,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-15 17:08:40.866886,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-15 17:08:42.713195,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-15 17:08:44.538971,Hang Xanh,District 3,6164,484.4
2026-05-15 17:08:46.358452,Hang Xanh,District 5,9278.6,667.8
2026-05-15 17:08:48.181901,VNU HCM,High Tech Park,7795.2,617.6
2026-05-15 17:08:50.027806,Thu Duc,Tan Son Nhat Airport,13940.2,955
2026-05-15 17:08:51.879264,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 17:08:53.731529,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:08:55.556422,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-15 17:08:57.359181,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-15 17:08:59.218111,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-15 17:09:01.086150,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-15 17:09:02.922503,District 3,Binh Thanh,7393.7,499.3
2026-05-15 17:09:04.784164,VNU HCM,District 1,20246.6,1362
2026-05-15 17:09:06.631541,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-15 17:09:08.465116,District 1,District 5,4868.2,397.4
2026-05-15 17:09:10.269198,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-15 17:09:12.125572,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-15 17:09:13.943258,District 5,High Tech Park,22547.7,1479.1
2026-05-15 17:09:15.805204,Thu Duc,District 5,16721.3,1096
2026-05-15 17:09:17.646728,District 5,Landmark 81,8982.3,719.6
2026-05-15 17:09:19.494543,District 3,District 5,4479.7,346.9
2026-05-15 17:09:21.344898,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-15 17:09:23.207451,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-15 17:09:25.031470,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-15 17:09:26.874014,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-15 17:09:28.748843,Hang Xanh,District 5,9278.6,667.8
2026-05-15 17:09:30.601373,High Tech Park,Linh Trung,5597.3,524.4
2026-05-15 17:09:32.408624,Thu Duc,Hang Xanh,9517,617.6
2026-05-15 17:09:34.227559,Thu Duc,High Tech Park,7567.5,584
2026-05-15 17:09:36.071835,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-15 17:09:37.898294,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-15 17:09:39.741342,District 1,High Tech Park,18455.9,1223.3
2026-05-15 17:09:41.594233,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-15 17:09:43.449162,Landmark 81,High Tech Park,14857.1,974.7
2026-05-15 17:09:45.334009,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-15 17:09:47.150498,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 17:09:49.028647,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-15 17:09:50.932581,High Tech Park,Linh Trung,5597.3,524.4
2026-05-15 17:09:52.764018,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-15 17:09:54.616710,Linh Trung,District 3,20439.7,1223.9
2026-05-15 17:09:56.441531,District 5,Landmark 81,8982.3,719.6
2026-05-15 17:09:58.233623,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-15 17:10:00.078700,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-15 17:10:01.943854,High Tech Park,Thu Duc,7502.3,551.3
2026-05-15 17:10:03.788778,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:10:05.641620,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:10:07.496293,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 17:10:09.343227,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:10:11.187367,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-15 17:10:13.019223,High Tech Park,District 5,23360.5,1503.2
2026-05-15 17:10:14.891625,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-15 17:10:16.710452,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-15 17:10:18.567842,Tan Son Nhat Airport,High Tech Park,21455.1,1600.9
2026-05-15 17:10:20.422325,Thu Thiem Tunnel,Linh Trung,16733.2,1112.5
2026-05-15 17:10:22.273011,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-15 17:10:24.141656,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 17:10:25.965686,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-15 17:10:27.853659,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-15 17:10:29.712004,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-15 17:10:31.573276,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-15 17:10:33.392578,District 5,Suoi Tien,21212.4,1365.8
2026-05-15 17:10:35.210291,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-15 17:10:37.048364,Suoi Tien,Thu Duc,8275.4,567.5
2026-05-15 17:10:38.904508,High Tech Park,Thu Duc,7502.3,551.3
2026-05-15 17:10:40.737652,Landmark 81,Pham Van Dong,6264,497.9
2026-05-15 17:10:42.613377,District 1,Hang Xanh,4098.1,330.8
2026-05-15 17:10:44.435713,Landmark 81,Suoi Tien,13521.8,861.4
2026-05-15 17:10:46.297617,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-15 17:10:48.110321,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 17:10:49.954264,District 3,Thu Duc,12903.9,847
2026-05-15 17:10:51.842804,Saigon Bridge,High Tech Park,15062.2,937.7
2026-05-15 17:10:53.658613,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-15 17:10:55.510414,Tan Son Nhat Airport,High Tech Park,21455.1,1600.9
2026-05-15 17:10:57.572284,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-15 17:10:59.387854,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-15 17:11:01.234872,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-15 17:11:03.078804,District 3,Eastern Bus Station,7484,500.9
2026-05-15 17:11:04.932448,Ben Thanh Market,District 5,4415.5,354.2
2026-05-15 17:11:06.750633,Hang Xanh,District 3,6164,484.4
2026-05-15 17:11:08.557086,Binh Thanh,Linh Trung,16836.3,956.5
2026-05-15 17:11:10.426683,Pham Van Dong,District 3,9714.3,671.6
2026-05-15 17:11:12.248864,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-15 17:11:14.117007,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 17:11:15.967140,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-15 17:11:17.794833,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-15 17:11:19.604086,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-15 17:11:21.401974,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:11:23.298679,Eastern Bus Station,District 3,9191.7,605.1
2026-05-15 17:11:25.100561,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-15 17:11:26.923319,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-15 17:11:28.750699,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-15 17:11:30.597630,District 5,Linh Trung,23267.2,1430.4
2026-05-15 17:11:32.720423,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:11:34.535641,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-15 17:11:36.377436,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-15 17:11:38.235468,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:11:40.085544,Tan Son Nhat Airport,High Tech Park,21455.1,1600.9
2026-05-15 17:11:41.897584,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-15 17:11:43.751564,Thu Duc,Linh Trung,6943.1,520.4
2026-05-15 17:11:45.632555,Thu Thiem Tunnel,District 3,6758.6,536.3
2026-05-15 17:11:47.710702,Eastern Bus Station,District 1,7776.8,534.1
2026-05-15 17:11:49.541768,District 5,Suoi Tien,21212.4,1365.8
2026-05-15 17:11:51.381837,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 17:11:53.209586,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-15 17:11:55.062498,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-15 17:11:56.914724,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-15 17:11:58.736637,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-15 17:12:00.565481,Saigon Bridge,District 5,9489.5,674.2
2026-05-15 17:12:02.638896,Thu Duc,Landmark 81,11220.8,780.4
2026-05-15 17:12:04.473685,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-15 17:12:06.273659,District 5,Eastern Bus Station,10191,704.9
2026-05-15 17:12:08.103345,Pham Van Dong,District 1,8919.3,642.7
2026-05-15 17:12:09.943768,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-15 17:12:11.778834,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-15 17:12:13.623390,District 5,High Tech Park,22547.7,1479.1
2026-05-15 17:12:15.440630,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-15 17:12:17.314516,District 5,Ben Thanh Market,4909.9,378
2026-05-15 17:12:19.156513,VNU HCM,District 1,20246.6,1362
2026-05-15 17:12:21.040412,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-15 17:12:22.866068,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-15 17:12:24.728525,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-15 17:12:26.554427,District 1,District 3,3560.6,309.5
2026-05-15 17:12:28.400650,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-15 17:12:30.216444,Linh Trung,High Tech Park,7963.2,643
2026-05-15 17:12:32.057240,Thu Duc,Tan Son Nhat Airport,13940.2,955
2026-05-15 17:12:33.917749,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-15 17:12:35.783467,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 17:12:37.635808,VNU HCM,Tan Son Nhat Airport,25089.7,1561.3
2026-05-15 17:12:39.457050,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 17:12:41.310920,Landmark 81,District 3,7786.8,639.8
2026-05-15 17:12:43.150961,Linh Trung,Thu Thiem Tunnel,21447.9,1351.4
2026-05-15 17:12:45.029724,High Tech Park,District 5,23360.5,1503.2
2026-05-15 17:12:46.856685,District 1,Hang Xanh,4098.1,330.8
2026-05-15 17:12:48.697251,Eastern Bus Station,Landmark 81,5889,440.1
2026-05-15 17:12:50.504558,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-15 17:12:52.331851,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 17:12:54.181399,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-15 17:12:56.051237,Ben Thanh Market,Landmark 81,5383.8,502.4
2026-05-15 17:12:57.874414,Landmark 81,District 1,5018.4,459.3
2026-05-15 17:12:59.697903,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-15 17:13:01.539731,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:13:03.396683,VNU HCM,District 1,20246.6,1362
2026-05-15 17:13:05.238530,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-15 17:13:07.083475,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-15 17:13:08.907539,Thu Duc,District 5,16721.3,1096
2026-05-15 17:13:10.733779,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-15 17:13:12.594820,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-15 17:13:14.437920,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-15 17:13:16.268615,District 1,High Tech Park,18455.9,1223.3
2026-05-15 17:13:18.086859,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-15 17:13:19.924715,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-15 17:13:21.750759,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-15 17:13:23.577779,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-15 17:13:25.459628,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 17:13:27.322728,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-15 17:13:29.214285,Thu Duc,Linh Trung,6943.1,520.4
2026-05-15 17:13:31.064728,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-15 17:13:32.911888,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 17:13:34.714669,District 1,Hang Xanh,4098.1,330.8
2026-05-15 17:13:36.593917,District 1,Suoi Tien,17120.6,1110
2026-05-15 17:13:38.425965,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-15 17:13:40.323486,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-15 17:13:42.126311,Hang Xanh,Tan Son Nhat Airport,7975.1,672.6
2026-05-15 17:13:43.946104,Binh Thanh,Linh Trung,16836.3,956.5
2026-05-15 17:13:45.802941,Thu Duc,Tan Son Nhat Airport,13940.2,955
2026-05-15 17:13:47.654710,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-15 17:13:49.531772,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-15 17:13:51.373921,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-15 17:13:53.221528,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-15 17:13:55.033854,Saigon Bridge,District 3,6374.8,490.8
2026-05-15 17:13:56.890847,District 1,District 3,3560.6,309.5
2026-05-15 17:13:58.710501,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-15 17:14:00.540350,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-15 17:14:02.352782,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-15 17:14:04.148517,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 17:14:05.969133,District 1,Saigon Bridge,5010.8,397.6
2026-05-15 17:14:07.847362,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-15 17:14:09.661565,Suoi Tien,District 3,22677.6,1316.4
2026-05-15 17:14:11.513535,Landmark 81,District 3,7786.8,639.8
2026-05-15 17:14:13.381865,Thu Duc,Linh Trung,6943.1,520.4
2026-05-15 17:14:15.243447,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-15 17:14:17.100807,District 3,Ben Thanh Market,2945,249.1
2026-05-15 17:14:18.906667,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 17:14:20.723135,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-15 17:14:22.540521,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-15 17:14:24.406175,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-15 17:14:26.268042,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-15 17:14:28.096983,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-15 17:14:29.942916,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-15 17:14:31.766696,High Tech Park,Thu Duc,7502.3,551.3
2026-05-15 17:14:33.627970,District 5,Eastern Bus Station,10191,704.9
2026-05-15 17:14:35.479370,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-15 17:14:37.317135,Hang Xanh,District 1,4749.1,413.4
2026-05-15 17:14:39.133843,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-15 17:14:40.970322,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-15 17:14:42.809082,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-15 17:14:44.635100,District 3,VNU HCM,21233.4,1391.3
2026-05-15 17:14:46.482046,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-15 17:14:48.318707,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:14:50.149419,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:14:52.010605,Landmark 81,District 5,9386.9,799.1
2026-05-15 17:14:53.809152,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-15 17:14:55.654221,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 17:14:57.506138,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-15 17:14:59.391604,Binh Thanh,Thu Duc,9179.9,577.1
2026-05-15 17:15:01.214245,Eastern Bus Station,District 3,9191.7,605.1
2026-05-15 17:15:03.035039,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-15 17:15:04.909778,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-15 17:15:06.793807,Pham Van Dong,District 3,9714.3,671.6
2026-05-15 17:15:08.601066,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-15 17:15:10.440590,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-15 17:15:12.303747,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 17:15:14.355055,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-15 17:15:16.174928,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-15 17:15:18.014158,Linh Trung,District 3,20439.7,1223.9
2026-05-15 17:15:19.913924,Hang Xanh,District 5,9278.6,667.8
2026-05-15 17:15:21.749117,Tan Son Nhat Airport,Hang Xanh,8221.7,700.7
2026-05-15 17:15:23.604957,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-15 17:15:25.455933,Linh Trung,Landmark 81,17136.9,1058.9
2026-05-15 17:15:27.274714,Binh Thanh,District 1,4851.6,361.7
2026-05-15 17:15:29.131954,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-15 17:15:30.955077,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-15 17:15:32.753242,District 5,Binh Thanh,10100.7,703.3
2026-05-15 17:15:34.686404,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-15 17:15:36.538796,High Tech Park,District 1,18893.6,1221.7
2026-05-15 17:15:38.402057,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-15 17:15:40.232074,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-15 17:15:42.048752,High Tech Park,District 3,20245.9,1319.8
2026-05-15 17:15:43.922964,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-15 17:15:45.764827,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-15 17:15:47.576910,District 3,Pham Van Dong,8176.1,576.3
2026-05-15 17:15:49.432325,District 3,Landmark 81,6275.4,515.6
2026-05-15 17:15:51.247641,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-15 17:15:53.067854,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-15 17:15:55.336028,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-15 17:15:57.189027,Thu Duc,District 1,13108.5,874.4
2026-05-15 17:15:59.035730,Hang Xanh,District 5,9278.6,667.8
2026-05-15 17:16:00.922172,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-15 17:16:02.803154,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 17:16:04.640930,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 17:16:06.502954,District 5,VNU HCM,23940.3,1595.3
2026-05-15 17:16:08.342960,Landmark 81,District 3,7786.8,639.8
2026-05-15 17:16:10.179191,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-15 17:16:11.979948,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-15 17:16:13.852888,District 5,Eastern Bus Station,10191,704.9
2026-05-15 17:16:15.664258,District 3,Pham Van Dong,8176.1,576.3
2026-05-15 17:16:17.492026,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-15 17:16:19.328241,Hang Xanh,District 1,4749.1,413.4
2026-05-15 17:16:21.142813,Thu Duc,District 5,16721.3,1096
2026-05-15 17:16:22.961778,High Tech Park,District 1,18893.6,1221.7
2026-05-15 17:16:25.429851,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 17:16:27.265004,Linh Trung,Thu Duc,6037.4,475
2026-05-15 17:16:29.111953,VNU HCM,Tan Son Nhat Airport,25089.7,1561.3
