timestamp,time_label,src_name,dst_name,src_poi,dst_poi,travel_time_s,free_flow_time_s,traffic_delay_s,length_m,congestion_ratio
2026-07-29 17:36:03,rush_evening,Eastern Bus Station,Thu Duc,transport,mixed,1050,0,334,5590,1.318
2026-07-29 17:36:03,rush_evening,Eastern Bus Station,Hang Xanh,transport,arterial,657,0,0,3350,1.0
2026-07-29 17:36:03,rush_evening,Eastern Bus Station,Landmark 81,transport,commercial,1076,0,18,5303,1.017
2026-07-29 17:36:03,rush_evening,Eastern Bus Station,Suoi Tien,transport,commercial,1979,0,293,11412,1.148
2026-07-29 17:36:03,rush_evening,Eastern Bus Station,Linh Trung,transport,industrial,2018,0,12,11982,1.006
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Ben Thanh Market,transport,commercial,765,0,79,3776,1.103
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Tan Son Nhat Airport,transport,transport,3153,0,266,15798,1.084
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,District 5,transport,residential,1452,0,67,8114,1.046
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Suoi Tien,transport,commercial,2009,0,17,16097,1.008
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Linh Trung,transport,industrial,2288,0,80,17823,1.035
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Thu Duc,transport,mixed,2117,0,37,13556,1.017
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,District 3,transport,residential,1880,0,266,7237,1.141
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Binh Thanh,transport,residential,1941,0,158,8949,1.081
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Hang Xanh,transport,arterial,1523,0,316,6915,1.207
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Saigon Bridge,transport,bridge,1068,0,142,5595,1.133
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,High Tech Park,transport,industrial,2084,0,80,17508,1.038
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,VNU HCM,transport,university,2527,0,80,18800,1.032
2026-07-29 17:36:03,rush_evening,Thu Thiem Tunnel,Pham Van Dong,transport,arterial,2007,0,158,9783,1.079
2026-07-29 17:36:03,rush_evening,Pham Van Dong,Tan Son Nhat Airport,arterial,transport,1899,0,137,12568,1.072
2026-07-29 17:36:03,rush_evening,Pham Van Dong,Binh Thanh,arterial,residential,536,0,0,3137,1.0
2026-07-29 17:36:03,rush_evening,Pham Van Dong,Suoi Tien,arterial,commercial,1891,0,293,10605,1.155
2026-07-29 17:36:03,rush_evening,Pham Van Dong,Linh Trung,arterial,industrial,1946,0,161,11174,1.083
2026-07-29 17:36:03,rush_evening,Pham Van Dong,VNU HCM,arterial,university,2214,0,161,13441,1.073
2026-07-29 17:36:03,rush_evening,Pham Van Dong,Eastern Bus Station,arterial,transport,220,0,0,1182,1.0
2026-07-29 17:36:03,rush_evening,Pham Van Dong,Thu Thiem Tunnel,arterial,transport,2312,0,104,10996,1.045
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,District 1,commercial,mixed,400,0,53,1027,1.133
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,District 5,commercial,residential,1086,0,22,4326,1.02
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,District 3,commercial,residential,1148,0,147,3213,1.128
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,Linh Trung,commercial,industrial,2948,0,29,21377,1.01
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,Binh Thanh,commercial,residential,2321,0,610,6909,1.263
2026-07-29 17:41:40,rush_evening,District 1,Ben Thanh Market,mixed,commercial,180,0,1,585,1.006
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,Thu Thiem Tunnel,commercial,transport,661,0,5,3132,1.008
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,Hang Xanh,commercial,arterial,1782,0,471,5694,1.264
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,VNU HCM,commercial,university,3083,0,55,22090,1.018
2026-07-29 17:41:40,rush_evening,Ben Thanh Market,Pham Van Dong,commercial,arterial,2478,0,831,8685,1.335
2026-07-29 17:41:40,rush_evening,District 1,Landmark 81,mixed,commercial,1179,0,166,4709,1.141
2026-07-29 17:41:40,rush_evening,District 1,Tan Son Nhat Airport,mixed,transport,2608,0,380,12124,1.146
2026-07-29 17:41:40,rush_evening,District 1,Eastern Bus Station,mixed,transport,2044,0,527,7652,1.258
2026-07-29 17:41:40,rush_evening,District 1,Hang Xanh,mixed,arterial,1430,0,215,4931,1.15
2026-07-29 17:41:40,rush_evening,District 1,Suoi Tien,mixed,commercial,2393,0,45,17048,1.019
2026-07-29 17:41:40,rush_evening,District 1,High Tech Park,mixed,industrial,2524,0,166,18392,1.066
2026-07-29 17:41:40,rush_evening,District 1,VNU HCM,mixed,university,2924,0,166,19776,1.057
2026-07-29 17:41:40,rush_evening,District 1,Linh Trung,mixed,industrial,2663,0,45,18799,1.017
2026-07-29 17:41:40,rush_evening,District 1,Thu Thiem Tunnel,mixed,transport,700,0,0,3070,1.0
2026-07-29 17:41:40,rush_evening,District 3,Ben Thanh Market,residential,commercial,867,0,20,2922,1.023
2026-07-29 17:41:40,rush_evening,District 3,District 1,residential,mixed,1123,0,60,3503,1.053
2026-07-29 17:41:40,rush_evening,District 3,District 5,residential,residential,1056,0,145,4156,1.137
2026-07-29 17:41:40,rush_evening,District 1,Pham Van Dong,mixed,arterial,2030,0,527,7918,1.26
2026-07-29 17:41:40,rush_evening,District 3,Saigon Bridge,residential,bridge,1685,0,365,6510,1.217
2026-07-29 17:41:40,rush_evening,District 3,Eastern Bus Station,residential,transport,2075,0,352,9985,1.17
2026-07-29 17:41:40,rush_evening,District 3,Suoi Tien,residential,commercial,2717,0,14,20140,1.005
2026-07-29 17:41:40,rush_evening,District 3,Hang Xanh,residential,arterial,1652,0,17,6460,1.01
2026-07-29 17:41:40,rush_evening,District 3,VNU HCM,residential,university,3199,0,14,22867,1.004
2026-07-29 17:41:40,rush_evening,District 5,District 3,residential,residential,1323,0,15,4679,1.011
2026-07-29 17:41:40,rush_evening,District 5,Tan Son Nhat Airport,residential,transport,2816,0,493,13378,1.175
2026-07-29 17:41:40,rush_evening,District 5,Landmark 81,residential,commercial,1840,0,0,11233,1.0
2026-07-29 17:41:40,rush_evening,District 5,Linh Trung,residential,industrial,3223,0,9,23967,1.003
2026-07-29 17:41:40,rush_evening,District 5,Binh Thanh,residential,residential,2853,0,403,9149,1.141
2026-07-29 17:41:40,rush_evening,District 5,Saigon Bridge,residential,bridge,1924,0,9,11427,1.005
2026-07-29 17:41:40,rush_evening,District 5,Eastern Bus Station,residential,transport,3025,0,622,10659,1.206
2026-07-29 17:41:40,rush_evening,Binh Thanh,Ben Thanh Market,residential,commercial,1510,0,149,5929,1.099
2026-07-29 17:41:40,rush_evening,Binh Thanh,District 3,residential,residential,1520,0,140,7343,1.092
2026-07-29 17:41:40,rush_evening,District 5,Pham Van Dong,residential,arterial,3011,0,622,10925,1.207
2026-07-29 17:41:40,rush_evening,Binh Thanh,Thu Duc,residential,mixed,1152,0,7,7833,1.006
2026-07-29 17:41:40,rush_evening,Binh Thanh,Suoi Tien,residential,commercial,2060,0,308,15169,1.15
2026-07-29 17:41:40,rush_evening,Binh Thanh,High Tech Park,residential,industrial,2157,0,308,16513,1.143
2026-07-29 17:41:40,rush_evening,Binh Thanh,Linh Trung,residential,industrial,2049,0,7,14018,1.003
2026-07-29 17:41:40,rush_evening,Binh Thanh,VNU HCM,residential,university,2317,0,7,16285,1.003
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,District 1,transport,mixed,2819,0,392,12357,1.139
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,Thu Duc,transport,mixed,2346,0,0,16710,1.0
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,District 3,transport,residential,1857,0,119,10101,1.064
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,Binh Thanh,transport,residential,1919,0,0,12875,1.0
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,District 5,transport,residential,2305,0,96,11598,1.042
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,Eastern Bus Station,transport,transport,2007,0,0,14147,1.0
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,Saigon Bridge,transport,bridge,2720,0,0,16135,1.0
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,Thu Thiem Tunnel,transport,transport,3248,0,392,14419,1.121
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,Hang Xanh,transport,arterial,2132,0,0,13754,1.0
2026-07-29 17:41:40,rush_evening,Tan Son Nhat Airport,VNU HCM,transport,university,3533,0,0,25162,1.0
2026-07-29 17:41:40,rush_evening,Landmark 81,Saigon Bridge,commercial,bridge,198,0,35,673,1.177
2026-07-29 17:41:40,rush_evening,Landmark 81,Binh Thanh,commercial,residential,1175,0,257,4269,1.219
2026-07-29 17:41:40,rush_evening,Landmark 81,High Tech Park,commercial,industrial,1796,0,0,14624,1.0
2026-07-29 17:41:40,rush_evening,Landmark 81,Tan Son Nhat Airport,commercial,transport,2776,0,271,16128,1.098
2026-07-29 17:41:40,rush_evening,Landmark 81,Linh Trung,commercial,industrial,1924,0,0,15031,1.0
2026-07-29 17:41:40,rush_evening,Landmark 81,Pham Van Dong,commercial,arterial,1238,0,257,5103,1.208
2026-07-29 17:41:40,rush_evening,Landmark 81,Thu Thiem Tunnel,commercial,transport,1651,0,255,7583,1.154
2026-07-29 17:41:40,rush_evening,Thu Duc,District 1,mixed,mixed,2484,0,60,15761,1.024
2026-07-29 17:41:40,rush_evening,Thu Duc,Ben Thanh Market,mixed,commercial,2399,0,60,15757,1.025
2026-07-29 17:41:40,rush_evening,Thu Duc,District 3,mixed,residential,2486,0,126,14277,1.051
2026-07-29 17:41:40,rush_evening,Thu Duc,Suoi Tien,mixed,commercial,1018,0,110,6227,1.108
2026-07-29 17:41:40,rush_evening,Thu Duc,High Tech Park,mixed,industrial,1136,0,110,7571,1.097
2026-07-29 17:41:40,rush_evening,Thu Duc,Pham Van Dong,mixed,arterial,955,0,126,6188,1.132
2026-07-29 17:41:40,rush_evening,Thu Duc,VNU HCM,mixed,university,1347,0,0,9207,1.0
2026-07-29 17:41:40,rush_evening,Linh Trung,District 1,industrial,mixed,2921,0,122,19056,1.042
2026-07-29 17:41:40,rush_evening,Linh Trung,Binh Thanh,industrial,residential,1810,0,76,12527,1.042
2026-07-29 17:41:40,rush_evening,Linh Trung,High Tech Park,industrial,industrial,1112,0,229,6084,1.206
2026-07-29 17:41:40,rush_evening,Linh Trung,Tan Son Nhat Airport,industrial,transport,3060,0,76,21958,1.025
2026-07-29 17:41:40,rush_evening,Linh Trung,District 3,industrial,residential,3103,0,122,19992,1.039
2026-07-29 17:41:40,rush_evening,Linh Trung,District 5,industrial,residential,3420,0,122,23205,1.036
2026-07-29 17:41:40,rush_evening,Linh Trung,Eastern Bus Station,industrial,transport,1503,0,76,10572,1.051
2026-07-29 17:41:40,rush_evening,Linh Trung,Thu Thiem Tunnel,industrial,transport,2879,0,122,19993,1.042
2026-07-29 17:41:40,rush_evening,Linh Trung,Pham Van Dong,industrial,arterial,1649,0,76,11404,1.046
2026-07-29 17:41:40,rush_evening,Suoi Tien,Ben Thanh Market,commercial,commercial,2815,0,122,19088,1.043
2026-07-29 17:41:40,rush_evening,Suoi Tien,District 5,commercial,residential,3400,0,122,23241,1.036
2026-07-29 17:41:40,rush_evening,Suoi Tien,VNU HCM,commercial,university,654,0,0,3183,1.0
2026-07-29 17:41:40,rush_evening,Suoi Tien,Linh Trung,commercial,industrial,743,0,39,3441,1.052
2026-07-29 17:41:40,rush_evening,Suoi Tien,Thu Duc,commercial,mixed,1367,0,98,7217,1.072
2026-07-29 17:41:40,rush_evening,Suoi Tien,Landmark 81,commercial,commercial,2308,0,122,16471,1.053
2026-07-29 17:41:40,rush_evening,Suoi Tien,Hang Xanh,commercial,arterial,2203,0,182,15211,1.083
2026-07-29 17:41:40,rush_evening,High Tech Park,Suoi Tien,industrial,commercial,1065,0,433,5023,1.407
2026-07-29 17:41:40,rush_evening,High Tech Park,District 1,industrial,mixed,2667,0,192,18870,1.072
2026-07-29 17:41:40,rush_evening,High Tech Park,Binh Thanh,industrial,residential,2664,0,439,16043,1.165
2026-07-29 17:41:40,rush_evening,High Tech Park,District 5,industrial,residential,3176,0,192,22917,1.06
2026-07-29 17:41:40,rush_evening,High Tech Park,District 3,industrial,residential,3141,0,192,22738,1.061
2026-07-29 17:41:40,rush_evening,High Tech Park,VNU HCM,industrial,university,1272,0,112,6550,1.088
2026-07-29 17:41:40,rush_evening,High Tech Park,Eastern Bus Station,industrial,transport,2484,0,472,16497,1.19
2026-07-29 17:41:40,rush_evening,High Tech Park,Saigon Bridge,industrial,bridge,2030,0,179,16997,1.088
2026-07-29 17:41:40,rush_evening,High Tech Park,Hang Xanh,industrial,arterial,2242,0,252,17921,1.112
2026-07-29 17:41:40,rush_evening,High Tech Park,Pham Van Dong,industrial,arterial,2511,0,439,14920,1.175
2026-07-29 17:41:40,rush_evening,VNU HCM,High Tech Park,university,industrial,1178,0,229,8441,1.194
2026-07-29 17:41:40,rush_evening,VNU HCM,Linh Trung,university,industrial,650,0,0,3785,1.0
2026-07-29 17:41:40,rush_evening,VNU HCM,Eastern Bus Station,university,transport,1889,0,54,14259,1.029
2026-07-29 17:41:40,rush_evening,VNU HCM,Thu Duc,university,mixed,1439,0,98,9537,1.068
2026-07-29 17:41:40,rush_evening,VNU HCM,Landmark 81,university,commercial,2412,0,122,18791,1.051
2026-07-29 17:41:40,rush_evening,VNU HCM,Thu Thiem Tunnel,university,transport,2941,0,97,22349,1.033
2026-07-29 17:41:40,rush_evening,Hang Xanh,Landmark 81,arterial,commercial,648,0,115,2298,1.177
2026-07-29 17:41:40,rush_evening,Hang Xanh,Ben Thanh Market,arterial,commercial,1398,0,59,5363,1.042
2026-07-29 17:41:40,rush_evening,Hang Xanh,District 1,arterial,mixed,1433,0,11,5204,1.008
2026-07-29 17:41:40,rush_evening,Hang Xanh,District 5,arterial,residential,2017,0,33,8526,1.016
2026-07-29 17:41:40,rush_evening,Hang Xanh,Saigon Bridge,arterial,bridge,878,0,291,2486,1.331
2026-07-29 17:41:40,rush_evening,Hang Xanh,Pham Van Dong,arterial,arterial,732,0,149,3392,1.204
2026-07-29 17:41:40,rush_evening,Saigon Bridge,Ben Thanh Market,bridge,commercial,1292,0,187,6084,1.145
2026-07-29 17:41:40,rush_evening,Hang Xanh,VNU HCM,arterial,university,2434,0,149,16491,1.061
2026-07-29 17:41:40,rush_evening,Hang Xanh,Suoi Tien,arterial,commercial,2001,0,171,14603,1.085
2026-07-29 17:41:40,rush_evening,Saigon Bridge,District 3,bridge,residential,1339,0,28,7675,1.021
2026-07-29 17:41:40,rush_evening,Saigon Bridge,Binh Thanh,bridge,residential,1076,0,319,4049,1.296
2026-07-29 17:41:40,rush_evening,Saigon Bridge,Tan Son Nhat Airport,bridge,transport,2578,0,236,15455,1.092
2026-07-29 17:41:40,rush_evening,Saigon Bridge,District 5,bridge,residential,1936,0,40,9207,1.021
2026-07-29 17:41:40,rush_evening,Saigon Bridge,Linh Trung,bridge,industrial,2125,0,28,16717,1.013
2026-07-29 17:41:40,rush_evening,Saigon Bridge,Eastern Bus Station,bridge,transport,1115,0,236,4616,1.212
2026-07-29 17:41:40,rush_evening,Saigon Bridge,Hang Xanh,bridge,arterial,436,0,75,1631,1.172
2026-07-29 17:41:40,rush_evening,Eastern Bus Station,Tan Son Nhat Airport,transport,transport,1741,0,0,11918,1.0
2026-07-29 17:41:40,rush_evening,Saigon Bridge,Pham Van Dong,bridge,arterial,1138,0,319,4882,1.28
2026-07-29 17:41:40,rush_evening,Eastern Bus Station,District 5,transport,residential,2490,0,0,11107,1.0
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,District 5,transport,residential,1419,0,126,7921,1.089
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,Suoi Tien,transport,commercial,2056,0,0,16111,1.0
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,Linh Trung,transport,industrial,2331,0,0,17861,1.0
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,Tan Son Nhat Airport,transport,transport,3130,0,264,15798,1.084
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,District 3,transport,residential,1794,0,46,7265,1.026
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,Saigon Bridge,transport,bridge,1106,0,212,5284,1.192
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,Hang Xanh,transport,arterial,1530,0,287,6915,1.188
2026-07-29 17:41:40,rush_evening,Pham Van Dong,District 1,arterial,mixed,2154,0,334,8406,1.155
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,High Tech Park,transport,industrial,2116,0,0,17455,1.0
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,VNU HCM,transport,university,2514,0,0,18839,1.0
2026-07-29 17:41:40,rush_evening,Pham Van Dong,Ben Thanh Market,arterial,commercial,2003,0,131,9051,1.065
2026-07-29 17:41:40,rush_evening,Pham Van Dong,District 3,arterial,residential,2015,0,119,10464,1.059
2026-07-29 17:41:40,rush_evening,Thu Thiem Tunnel,Pham Van Dong,transport,arterial,2103,0,279,9783,1.133
2026-07-29 17:41:40,rush_evening,Pham Van Dong,District 5,arterial,residential,2598,0,0,12274,1.0
2026-07-29 17:41:40,rush_evening,Pham Van Dong,Hang Xanh,arterial,arterial,810,0,84,4013,1.104
2026-07-29 17:41:40,rush_evening,Pham Van Dong,Saigon Bridge,arterial,bridge,1472,0,359,6174,1.244
2026-07-29 17:41:40,rush_evening,Pham Van Dong,Linh Trung,arterial,industrial,1584,0,0,10968,1.0
2026-07-29 17:41:40,rush_evening,Pham Van Dong,Suoi Tien,arterial,commercial,1598,0,0,12470,1.0
2026-07-29 17:41:40,rush_evening,Pham Van Dong,VNU HCM,arterial,university,1851,0,0,13235,1.0
2026-07-29 17:41:40,rush_evening,Pham Van Dong,Eastern Bus Station,arterial,transport,220,0,0,1182,1.0
2026-07-29 17:41:40,rush_evening,Pham Van Dong,Thu Thiem Tunnel,arterial,transport,2335,0,223,12068,1.096
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,District 1,commercial,mixed,430,0,70,1027,1.163
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,District 5,commercial,residential,1088,0,0,4326,1.0
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,Suoi Tien,commercial,commercial,2626,0,0,18967,1.0
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,High Tech Park,commercial,industrial,2680,0,0,20347,1.0
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,Binh Thanh,commercial,residential,2328,0,617,6909,1.265
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,Thu Thiem Tunnel,commercial,transport,574,0,0,2868,1.0
2026-07-29 17:47:30,rush_evening,District 1,Ben Thanh Market,mixed,commercial,186,0,8,585,1.043
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,Saigon Bridge,commercial,bridge,1530,0,173,7217,1.113
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,VNU HCM,commercial,university,3119,0,0,21694,1.0
2026-07-29 17:47:30,rush_evening,Ben Thanh Market,Pham Van Dong,commercial,arterial,2624,0,994,8685,1.379
2026-07-29 17:47:30,rush_evening,District 1,Landmark 81,mixed,commercial,1276,0,296,4709,1.232
2026-07-29 17:47:30,rush_evening,District 1,Tan Son Nhat Airport,mixed,transport,2719,0,596,12124,1.219
2026-07-29 17:47:30,rush_evening,District 1,Eastern Bus Station,mixed,transport,2432,0,951,7666,1.391
2026-07-29 17:47:30,rush_evening,District 1,Suoi Tien,mixed,commercial,2592,0,402,17048,1.155
2026-07-29 17:47:30,rush_evening,District 1,Linh Trung,mixed,industrial,2856,0,402,18799,1.141
2026-07-29 17:47:30,rush_evening,District 3,Ben Thanh Market,residential,commercial,955,0,132,2922,1.138
2026-07-29 17:47:30,rush_evening,District 3,District 5,residential,residential,1051,0,143,4156,1.136
2026-07-29 17:47:30,rush_evening,District 1,Thu Thiem Tunnel,mixed,transport,705,0,31,3108,1.044
2026-07-29 17:47:30,rush_evening,District 3,District 1,residential,mixed,1263,0,183,3360,1.145
2026-07-29 17:47:30,rush_evening,District 1,Pham Van Dong,mixed,arterial,2419,0,951,7932,1.393
2026-07-29 17:47:30,rush_evening,District 3,Eastern Bus Station,residential,transport,2278,0,482,11266,1.212
2026-07-29 17:47:30,rush_evening,District 3,Thu Thiem Tunnel,residential,transport,1345,0,0,4752,1.0
2026-07-29 17:47:30,rush_evening,District 5,Ben Thanh Market,residential,commercial,1129,0,0,4417,1.0
2026-07-29 17:47:30,rush_evening,District 3,Suoi Tien,residential,commercial,2775,0,116,20140,1.042
2026-07-29 17:47:30,rush_evening,District 3,VNU HCM,residential,university,3255,0,116,22867,1.036
2026-07-29 17:47:30,rush_evening,District 5,Tan Son Nhat Airport,residential,transport,2667,0,88,13067,1.033
2026-07-29 17:47:30,rush_evening,District 5,District 3,residential,residential,1322,0,18,4679,1.014
2026-07-29 17:47:30,rush_evening,District 5,Landmark 81,residential,commercial,1837,0,16,11544,1.009
2026-07-29 17:47:30,rush_evening,District 5,Thu Duc,residential,mixed,3048,0,0,19701,1.0
2026-07-29 17:47:30,rush_evening,District 5,Binh Thanh,residential,residential,2820,0,371,9149,1.132
2026-07-29 17:47:30,rush_evening,Binh Thanh,District 1,residential,mixed,1832,0,557,5284,1.304
2026-07-29 17:47:30,rush_evening,District 5,Thu Thiem Tunnel,residential,transport,964,0,0,6143,1.0
2026-07-29 17:47:30,rush_evening,District 5,Saigon Bridge,residential,bridge,1919,0,16,11738,1.008
2026-07-29 17:47:30,rush_evening,Binh Thanh,District 5,residential,residential,2235,0,31,9218,1.014
2026-07-29 17:47:30,rush_evening,District 5,Pham Van Dong,residential,arterial,3072,0,816,10925,1.266
2026-07-29 17:47:30,rush_evening,Binh Thanh,Saigon Bridge,residential,bridge,828,0,45,2670,1.054
2026-07-29 17:47:30,rush_evening,Binh Thanh,Suoi Tien,residential,commercial,2242,0,509,15169,1.227
2026-07-29 17:47:30,rush_evening,Binh Thanh,Linh Trung,residential,industrial,2256,0,333,14018,1.148
2026-07-29 17:47:30,rush_evening,Binh Thanh,High Tech Park,residential,industrial,2294,0,497,16499,1.217
2026-07-29 17:47:30,rush_evening,Binh Thanh,VNU HCM,residential,university,2523,0,333,16285,1.132
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,District 1,transport,mixed,2825,0,422,12357,1.149
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,Landmark 81,transport,commercial,2567,0,8,15718,1.003
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,District 5,transport,residential,2258,0,0,11598,1.0
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,High Tech Park,transport,industrial,3551,0,0,24869,1.0
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,Ben Thanh Market,transport,commercial,2779,0,422,12323,1.152
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,Eastern Bus Station,transport,transport,2002,0,0,14147,1.0
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,Saigon Bridge,transport,bridge,2701,0,0,16135,1.0
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,Thu Thiem Tunnel,transport,transport,3251,0,422,14419,1.13
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,Hang Xanh,transport,arterial,2126,0,0,13754,1.0
2026-07-29 17:47:30,rush_evening,Tan Son Nhat Airport,VNU HCM,transport,university,3528,0,0,25162,1.0
2026-07-29 17:47:30,rush_evening,Landmark 81,Saigon Bridge,commercial,bridge,192,0,29,673,1.151
2026-07-29 17:47:30,rush_evening,Landmark 81,Hang Xanh,commercial,arterial,732,0,229,2305,1.313
2026-07-29 17:47:30,rush_evening,Landmark 81,Binh Thanh,commercial,residential,1112,0,0,4628,1.0
2026-07-29 17:47:30,rush_evening,Landmark 81,Tan Son Nhat Airport,commercial,transport,2825,0,215,16227,1.076
2026-07-29 17:47:30,rush_evening,Landmark 81,High Tech Park,commercial,industrial,1604,0,0,14476,1.0
2026-07-29 17:47:30,rush_evening,Landmark 81,Thu Thiem Tunnel,commercial,transport,1512,0,64,8166,1.042
2026-07-29 17:47:30,rush_evening,Thu Duc,Binh Thanh,mixed,residential,1130,0,134,7311,1.119
2026-07-29 17:47:30,rush_evening,Landmark 81,Pham Van Dong,commercial,arterial,1198,0,0,5461,1.0
2026-07-29 17:47:30,rush_evening,Thu Duc,Ben Thanh Market,mixed,commercial,2420,0,0,15757,1.0
2026-07-29 17:47:30,rush_evening,Thu Duc,District 3,mixed,residential,2483,0,134,14277,1.054
2026-07-29 17:47:30,rush_evening,Thu Duc,High Tech Park,mixed,industrial,1159,0,104,7571,1.09
2026-07-29 17:47:30,rush_evening,Thu Duc,Saigon Bridge,mixed,bridge,1463,0,25,10830,1.017
2026-07-29 17:47:30,rush_evening,Linh Trung,District 1,industrial,mixed,2737,0,0,19056,1.0
2026-07-29 17:47:30,rush_evening,Thu Duc,Hang Xanh,mixed,arterial,1605,0,426,8187,1.265
2026-07-29 17:47:30,rush_evening,Thu Duc,Thu Thiem Tunnel,mixed,transport,2433,0,0,16697,1.0
2026-07-29 17:47:30,rush_evening,Linh Trung,Thu Duc,industrial,mixed,1156,0,126,5884,1.109
2026-07-29 17:47:30,rush_evening,Linh Trung,Binh Thanh,industrial,residential,1840,0,126,12527,1.068
2026-07-29 17:47:30,rush_evening,Linh Trung,Tan Son Nhat Airport,industrial,transport,3092,0,126,21958,1.041
2026-07-29 17:47:30,rush_evening,Linh Trung,District 5,industrial,residential,3286,0,0,23205,1.0
2026-07-29 17:47:30,rush_evening,Linh Trung,District 3,industrial,residential,2912,0,0,19992,1.0
2026-07-29 17:47:30,rush_evening,Linh Trung,Saigon Bridge,industrial,bridge,1767,0,0,14125,1.0
2026-07-29 17:47:30,rush_evening,Linh Trung,Eastern Bus Station,industrial,transport,1535,0,126,10572,1.082
2026-07-29 17:47:30,rush_evening,Linh Trung,Thu Thiem Tunnel,industrial,transport,2746,0,0,19993,1.0
2026-07-29 17:47:30,rush_evening,Suoi Tien,District 1,commercial,mixed,2727,0,0,19092,1.0
2026-07-29 17:47:30,rush_evening,Suoi Tien,Ben Thanh Market,commercial,commercial,2691,0,0,19088,1.0
2026-07-29 17:47:30,rush_evening,Suoi Tien,VNU HCM,commercial,university,654,0,0,3183,1.0
2026-07-29 17:47:30,rush_evening,Suoi Tien,Landmark 81,commercial,commercial,2136,0,0,16471,1.0
2026-07-29 17:47:30,rush_evening,Suoi Tien,High Tech Park,commercial,industrial,975,0,0,5362,1.0
2026-07-29 17:47:30,rush_evening,Suoi Tien,Thu Duc,commercial,mixed,1395,0,181,7217,1.13
2026-07-29 17:47:30,rush_evening,Suoi Tien,Hang Xanh,commercial,arterial,2029,0,79,15211,1.039
2026-07-29 17:47:30,rush_evening,High Tech Park,Suoi Tien,industrial,commercial,1012,0,0,5111,1.0
2026-07-29 17:47:30,rush_evening,High Tech Park,District 1,industrial,mixed,2613,0,152,18870,1.058
2026-07-29 17:47:30,rush_evening,High Tech Park,Tan Son Nhat Airport,industrial,transport,4132,0,379,25721,1.092
2026-07-29 17:47:30,rush_evening,High Tech Park,Thu Duc,industrial,mixed,1804,0,270,8912,1.15
